School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Tyndale Park Christian School,09-2749771,admin@tyndalepark.school.nz,Prasad Patchigalla,http://www.tyndalepark.school.nz,206 Murphys Road ,Flat Bush,Auckland,206 Murphys Road,Flat Bush,Auckland,2019,Major urban area,Composite,,Private : Fully Registered,Not applicable,Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,-36.974546,174.922239,No,not applicable,115,14,1,10,95,5,1,0,not applicable,All students taught in English/other setting,No,No,Open
53,Auckland Girls' Grammar School,09-3074180,admin@aggs.school.nz,Ngaire Ashmore,http://www.aggs.school.nz,Howe Street ,Newton,Auckland,PO Box 68053 Wellesley Street,,Auckland,1141,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Girls School,,,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,131801,Freemans Bay,Waitematā and Gulf Ward,-36.856867,174.753659,Yes,485,1191,230,267,808,279,20,12,10,0.06,All students taught in English/other setting,No,No,Open
54,Auckland Grammar School,09-6235400,admin@ags.school.nz,Timothy O'Connor,http://www.ags.school.nz,Mountain Road ,Epsom,Auckland,Private Bag 99930,Newmarket,Auckland,1149,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Boys School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,137701,Mount Eden North East,Albert-Eden-Puketāpapa Ward,-36.869414,174.768851,Yes,386,2767,1030,176,190,1627,82,26,134,0.10,All students taught in English/other setting,Yes,No,Open
57,Tamaki College,09-5211104,admin@tamaki.ac.nz,Soana Pamaka,http://www.tamaki.ac.nz,Elstree Avenue ,Glen Innes,Auckland,PO Box 18061,Glen Innes,Auckland,1743,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145800,Glen Innes East-Wai O Taiki Bay,Maungakiekie-Tāmaki Ward,-36.877943,174.867271,Yes,526,719,61,179,533,74,19,1,2,0.35,All students taught in English/other setting,No,No,Open
58,Tangaroa College,09-2745764,office@tangaroa.school.nz,Chris Bean,http://www.tangaroa.school.nz,Haumia Way ,Otara,Auckland,PO Box 61476,Otara,Manukau,2159,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Botany,Tāmaki Makaurau,157200,Rongomai East,Manukau Ward,-36.972905,174.892909,Yes,521,1082,48,228,832,150,14,9,1,0.12,All students taught in English/other setting,No,No,Open
59,Sacred Heart College (Auckland),09-5293660,office@sacredheart.school.nz,Patrick Walsh (Acting),http://www.sacredheart.school.nz,250 West Tamaki Road ,Glendowie,Auckland,250 West Tamaki Road,Glendowie,Auckland,1071,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145102,Glendowie South East,Ōrākei Ward,-36.868894,174.872413,Yes,394,1511,981,196,329,308,63,23,86,0.40,All students taught in English/other setting,Yes,No,Open
60,Saint Kentigern Girls' School,09-5201400,skg_admin@saintkentigern.com,Marianne Duston,http://www.saintkentigern.com,82 Shore Road ,Remuera,Auckland,PO Box 28790,Remuera,Auckland,1541,Major urban area,Full Primary,,Private : Fully Registered,Not applicable,Girls School,,,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140500,Remuera North,Ōrākei Ward,-36.865324,174.803912,No,not applicable,388,202,8,8,186,6,3,0,not applicable,All students taught in English/other setting,No,No,Open
61,Baradene College,09-5246019,admin@baradene.school.nz,Alexandra Russell,http://www.baradene.school.nz,237 Victoria Avenue ,Remuera,Auckland,PO Box 28906,Remuera,Auckland,1541,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140500,Remuera North,Ōrākei Ward,-36.865643,174.800324,Yes,370,1531,1144,142,114,345,51,13,80,0.16,All students taught in English/other setting,No,No,Open
62,St Peter's College (Epsom),09-5248108,admin@st-peters.school.nz,James Bentley,http://www.st-peters.school.nz,Mountain Road ,Grafton,Auckland,23 Mountain Road,Epsom,Auckland,1023,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,138501,Newmarket,Ōrākei Ward,-36.867787,174.769673,No,383,1318,788,171,291,398,45,3,69,0.09,All students taught in English/other setting,No,No,Open
63,Marcellin College,09-625 6509,office@marcellin.school.nz,Rosanna Fouhy,http://www.marcellin.school.nz,617 Mt Albert Road ,Royal Oak,Auckland,PO Box 24126,Royal Oak,Auckland,1345,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Co-Educational,,,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,142600,Royal Oak West (Auckland),Albert-Eden-Puketāpapa Ward,-36.910130,174.766435,No,470,466,47,29,283,163,15,5,0,0.23,All students taught in English/other setting,No,No,Open
64,Epsom Girls Grammar School,09-6305963,office@eggs.school.nz,Brenda McNaughton,http://www.eggs.school.nz,Silver Road ,Epsom,Auckland,Silver Road,Epsom,Auckland,1023,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Girls School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,-36.876921,174.776577,Yes,402,2316,851,216,289,1322,94,55,135,0.12,All students taught in English/other setting,Yes,No,Open
65,Glendowie College,09-5759128,accounts@gdc.school.nz,Gordon Robertson,http://www.gdc.school.nz,21 Crossfield Road ,Glendowie,Auckland,21 Crossfield Road,Glendowie,Auckland,1071,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145101,Glendowie South West,Ōrākei Ward,-36.862578,174.868137,Yes,392,1195,757,73,77,404,62,20,54,0.38,All students taught in English/other setting,No,No,Open
66,Dilworth School,09-5231060,info@dilworth.school.nz,Daniel Reddiex,http://www.dilworth.school.nz/,2 Erin Street ,Remuera,Auckland,Private Bag 28904,Remuera,Auckland,1541,Major urban area,Composite,,Private : Fully Registered,Not applicable,Boys School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,-36.880303,174.781062,No,not applicable,506,162,107,274,107,15,0,0,not applicable,All students taught in English/other setting,Yes,No,Open
67,Diocesan School For Girls,09-5200221,office@diocesan.school.nz,Sandra Hastie,http://www.diocesan.school.nz,Clyde Street ,Epsom,Auckland,Private Bag 99939,Newmarket,Auckland,1149,Major urban area,Composite,,Private : Fully Registered,Not applicable,Girls School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,-36.879258,174.779470,No,not applicable,1725,1052,98,54,729,21,5,36,not applicable,All students taught in English/other setting,Yes,No,Open
68,St Cuthbert's College (Epsom),09-5204159,information@stcuthberts.school.nz,Tom Curtis,http://www.stcuthberts.school.nz,122 Market Road ,Epsom,Auckland,PO Box 26020,Epsom,Auckland,1344,Major urban area,Composite,,Private : Fully Registered,Not applicable,Girls School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,-36.887581,174.778250,No,not applicable,1643,770,54,81,771,15,18,24,not applicable,All students taught in English/other setting,Yes,No,Open
69,Mt Albert Grammar School,09-8462044,paheadmaster@mags.school.nz,Patrick Drumm,http://www.mags.school.nz,36 Alberton Ave ,Mount Albert,Auckland,36 Alberton Avenue,Mount Albert,Auckland,1025,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,134200,Mount Albert Central,Albert-Eden-Puketāpapa Ward,-36.884707,174.725349,Yes,415,3625,1842,434,621,1387,133,62,166,0.19,All students taught in English/other setting,Yes,No,Open
70,Marist College,09-8468311,admin@maristcollege.school.nz,Raechelle Taulu,http://www.maristcollege.school.nz,31 Alberton Avenue ,Mount Albert,Auckland,31 Alberton Avenue,Mount Albert,Auckland,1025,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,134200,Mount Albert Central,Albert-Eden-Puketāpapa Ward,-36.881938,174.726132,No,398,766,440,67,190,247,35,11,9,0.18,All students taught in English/other setting,No,No,Open
74,Mt Roskill Grammar,09-6210050,admin@mrgs.school.nz,Tom Webb,http://www.mrgs.school.nz,Frost Road ,Mount Roskill,Auckland,Frost Road,Mount Roskill,Auckland,1041,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,140400,Mount Roskill Central North,Albert-Eden-Puketāpapa Ward,-36.912708,174.747139,Yes,444,1919,293,161,493,1070,172,21,58,0.27,All students taught in English/other setting,No,No,Open
75,Lynfield College,09-627-0600,admin@lynfield.school.nz,Cath Knell,http://www.lynfield.school.nz,White Swan Road ,Mount Roskill,Auckland,191 White Swan Road,Mount Roskill,Auckland,1041,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,139601,Mount Roskill West,Albert-Eden-Puketāpapa Ward,-36.921035,174.715436,Yes,417,2017,358,117,193,1419,157,17,37,0.21,All students taught in English/other setting,No,No,Open
77,Bethlehem College,07-5766769,principal@beth.school.nz,Larne Edmeades,http://www.beth.school.nz,24 Elder Lane ,Bethlehem,Tauranga,Private Bag 12003,Tauranga Mail Centre,Tauranga,3143,Major urban area,Composite,,State : Integrated,Donations may be requested,Co-Educational,,,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193500,Bethlehem Central,Bethlehem General Ward,-37.704974,176.111230,No,409,2108,1479,223,52,491,155,25,106,0.21,All students taught in English/other setting,No,No,Open
78,Avondale College,09-8287024,admin@avcol.school.nz,Lyndy Watkinson,http://www.avcol.school.nz,Victor Street ,Avondale,Auckland,59 Victor Street,Avondale,Auckland,1026,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Kelston,Tāmaki Makaurau,132001,Avondale North West (Auckland),Whau Ward,-36.891482,174.691137,Yes,439,2788,773,318,734,1178,309,20,116,0.17,Some students taught in a Pacific language,No,No,Open
79,Edgewater College,09-5769039,business@edgewater.school.nz,Angela McCamish (Acting),http://www.edgewater.school.nz,32 Edgewater Drive ,Pakuranga,Auckland,32 Edgewater Drive,Pakuranga,Manukau,2010,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,149001,Pakuranga West,Howick Ward,-36.922507,174.874746,Yes,497,639,157,136,258,225,47,13,0,0.29,All students taught in English/other setting,No,No,Open
80,Pakūranga College,09-534 7159,info@pakuranga.school.nz,Billy Merchant,http://www.pakuranga.school.nz,Pigeon Mountain Road ,Bucklands Beach,Auckland,PO Box 82090,Highland Park,Auckland,2143,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,149300,Half Moon Bay South East,Howick Ward,-36.897630,174.901771,Yes,431,2270,986,208,221,1108,129,59,127,0.35,All students taught in English/other setting,No,No,Open
81,Saint Kentigern College,09-5770749,skcadmin@saintkentigern.com,Damon Emtage,http://www.saintkentigern.com,130 Pakuranga Road ,Pakuranga,Auckland,PO Box 51060,,Auckland,2140,Major urban area,Secondary (Year 7-15),,Private : Fully Registered,Not applicable,Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,148102,Pakuranga North,Howick Ward,-36.909712,174.875035,No,not applicable,2343,1482,126,96,838,31,10,27,not applicable,All students taught in English/other setting,Yes,No,Open
82,Aidanfield Christian School,03-3388153,enrol@aidanfield.school.nz,Mark Richardson,http://www.aidanfield.school.nz/,2 Nash Road ,Aidanfield,Christchurch,2 Nash Road,Aidanfield,Christchurch,8025,Major urban area,Composite,,State : Integrated,Donations may be requested,Co-Educational,,,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,325400,Aidanfield,Halswell Ward,-43.563771,172.571000,Yes,377,465,240,25,18,204,29,6,26,0.26,All students taught in English/other setting,No,No,Open
83,Kelston Boys' High School,09-8186185,data.manager@kbhs.school.nz,Mikaele Taito,http://www.kbhs.school.nz,Archibald Road ,New Lynn,Auckland,PO Box 15103,New Lynn,Waitakere,0640,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Boys School,,,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,130500,Kelston North,Whau Ward,-36.898785,174.666886,Yes,505,821,172,203,594,123,15,9,5,0.09,Some students taught in a Pacific language,No,No,Open
84,Kelston Girls' College,09-8276063,ppa@kelstongirls.school.nz,Talia McNaughton,http://www.kelstongirls.school.nz,Great North Road ,New Lynn,Auckland,PO Box 15798,New Lynn,Waitakere,0640,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Girls School,,,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,131000,Kelston South,Whau Ward,-36.908063,174.664361,Yes,507,594,64,94,352,162,38,8,1,0.05,Some students taught in te reo Māori or a Pacific language,No,No,Open
85,One Tree Hill College,09-579 5049,office@onetreehillcollege.school.nz,Nicholas Coughlan,http://www.onetreehillcollege.school.nz,421 Great South Road ,Penrose,Auckland,PO Box 17471,Greenlane,Auckland,1546,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,145900,Penrose,Maungakiekie-Tāmaki Ward,-36.902825,174.806960,Yes,466,1472,379,254,494,662,75,17,25,0.20,All students taught in English/other setting,No,No,Open
86,Onehunga High School,09-6366006 Ext 8006,ps@ohs.school.nz,Shameen Hayat,http://www.onehungahigh.school.nz,24 Pleasant Street ,Onehunga,Auckland,24 Pleasant Street,Onehunga,Auckland,1061,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,144101,Onehunga West,Albert-Eden-Puketāpapa Ward,-36.919501,174.770963,Yes,478,1010,382,201,487,230,37,18,29,0.27,All students taught in English/other setting,No,No,Open
87,Howick College,09-5344492,secretary@howick.school.nz,Dale Burden,http://www.howickcollege.school.nz,Sandspit Road ,Howick South,Auckland,PO Box 38142,Howick,Manukau,2145,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Botany,Tāmaki Makaurau,153800,Somerville,Howick Ward,-36.906570,174.939278,Yes,432,2217,1448,331,322,576,72,48,48,0.35,All students taught in English/other setting,No,No,Open
88,Otahuhu College,09-9634000,enquiries@otahuhucollege.school.nz,Neil Watson,http://www.otahuhucollege.school.nz,74-78 Mangere Road ,Otahuhu,Auckland,Private Bag 93317,Otahuhu,Auckland,1640,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,151400,Ōtāhuhu South West,Manukau Ward,-36.953118,174.840645,Yes,509,1151,52,166,789,274,44,4,0,0.12,All students taught in English/other setting,No,No,Open
89,King's College,09-2760600,reception@kingscollege.school.nz,Patrick Gale,http://www.kingscollege.school.nz,Golf Avenue ,Otahuhu,Auckland,PO Box 22012,Otahuhu,Auckland,1640,Major urban area,Secondary (Year 9-15),,Private : Fully Registered,Not applicable,Boys/Senior Co-Ed,,,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Panmure-Ōtāhuhu,Tāmaki Makaurau,151400,Ōtāhuhu South West,Manukau Ward,-36.959802,174.837266,No,not applicable,1233,798,154,90,344,21,8,61,not applicable,All students taught in English/other setting,Yes,No,Open
