building_id,site_id,building_name,building_type,year_built,floor_area_sqm,num_floors,condition_rating,last_assessed_date
373,48,Equipment Store,STORAGE,1981,84,1,FAIR,2021-02-15
374,48,Changing Rooms,SPORTS_PAVILION,1962,586,1,GOOD,2024-08-13
375,48,Technology Block,CLASSROOM,1957,491,1,FAIR,2020-02-26
376,48,Junior Block,CLASSROOM,2018,377,1,FAIR,2024-11-25
377,49,Senior Block,CLASSROOM,1953,498,2,FAIR,2022-06-08
378,49,Staff Block,ADMIN,1970,406,2,POOR,2020-04-18
379,49,Staff Facilities,TOILET_BLOCK,1997,610,1,FAIR,2023-11-08
380,49,Sports Pavilion,SPORTS_PAVILION,1996,194,1,FAIR,2024-03-21
381,49,School Library,LIBRARY,1975,376,2,FAIR,2024-07-31
382,49,Food Technology,WORKSHOP,2001,328,2,POOR,2022-02-04
383,49,Sports Hall,GYM,1986,84,2,FAIR,2022-08-16
384,49,Assembly Hall,HALL,1993,608,1,GOOD,2020-08-24
385,49,Grounds Shed,STORAGE,1995,29,1,POOR,2023-09-07
386,49,Science Block,CLASSROOM,1969,472,1,CRITICAL,2023-12-15
387,50,Block B,CLASSROOM,2001,677,1,GOOD,2023-11-18
388,50,Main Office,ADMIN,2008,160,1,GOOD,2021-05-07
389,50,Senior Toilets,TOILET_BLOCK,1959,580,1,FAIR,2022-09-17
390,50,Equipment Store,STORAGE,1955,53,1,POOR,2022-05-16
391,50,School Hall,HALL,2004,131,2,FAIR,2022-03-01
392,50,Changing Rooms,SPORTS_PAVILION,1970,230,1,GOOD,2020-11-23
393,50,Main Gymnasium,GYM,1966,400,1,GOOD,2021-12-06
394,50,Resource Centre,LIBRARY,2004,181,1,GOOD,2021-10-19
395,51,Technology Block,CLASSROOM,1976,725,1,POOR,2020-04-16
396,51,Staff Block,ADMIN,1976,423,2,POOR,2023-03-03
397,51,Staff Facilities,TOILET_BLOCK,2022,403,1,POOR,2023-01-09
398,51,Fitness Centre,GYM,2016,428,2,FAIR,2023-09-30
399,51,Assembly Hall,HALL,2001,61,2,FAIR,2022-05-08
400,52,Block E,CLASSROOM,1991,622,2,POOR,2024-11-16
401,52,Administration Building,ADMIN,2002,218,1,POOR,2023-11-28
402,52,Sports Amenities,TOILET_BLOCK,2022,550,1,POOR,2024-04-20
403,52,Assembly Hall,HALL,1972,146,1,GOOD,2024-01-19
404,53,Block B,CLASSROOM,2004,93,2,FAIR,2024-09-04
405,53,Administration Building,ADMIN,2010,52,2,GOOD,2023-08-24
406,53,Junior Toilets,TOILET_BLOCK,1966,658,1,GOOD,2024-07-16
407,53,Maintenance Shed,STORAGE,2006,31,1,FAIR,2024-12-03
408,53,Performing Arts Centre,HALL,1980,226,2,CRITICAL,2021-05-12
409,53,Sports Hall,GYM,1969,54,1,FAIR,2023-06-13
410,53,School Library,LIBRARY,2006,631,2,GOOD,2023-10-21
411,53,Changing Rooms,SPORTS_PAVILION,2010,680,1,GOOD,2021-01-18
412,53,Wood Workshop,WORKSHOP,1991,322,2,GOOD,2021-01-10
413,53,Block C,CLASSROOM,2015,439,2,GOOD,2023-12-28
414,53,Block B,CLASSROOM,1978,303,2,GOOD,2021-03-01
415,54,Science Block,CLASSROOM,2000,150,2,FAIR,2023-03-20
416,54,Main Office,ADMIN,1967,742,1,FAIR,2021-03-18
417,54,Junior Toilets,TOILET_BLOCK,2005,777,1,FAIR,2020-06-25
418,54,Main Gymnasium,GYM,1964,180,1,FAIR,2021-03-04
419,54,Assembly Hall,HALL,1964,647,1,POOR,2024-06-21
420,54,Sports Store,STORAGE,1969,68,1,GOOD,2021-05-08
421,54,Cricket Pavilion,SPORTS_PAVILION,1959,67,1,FAIR,2024-08-25
422,54,Food Technology,WORKSHOP,1966,352,2,GOOD,2021-04-05
423,57,Senior Block,CLASSROOM,2012,236,2,GOOD,2022-07-30
424,57,Administration Building,ADMIN,2012,700,2,FAIR,2021-07-04
425,57,Staff Facilities,TOILET_BLOCK,2005,501,1,POOR,2020-08-18
426,57,Assembly Hall,HALL,2018,129,2,FAIR,2020-04-12
427,57,Food Technology,WORKSHOP,1963,445,2,POOR,2023-09-02
428,57,Cricket Pavilion,SPORTS_PAVILION,2004,515,1,GOOD,2021-06-02
429,57,Fitness Centre,GYM,1967,281,2,FAIR,2022-06-28
430,57,Sports Store,STORAGE,2012,51,1,POOR,2024-09-25
431,58,Science Block,CLASSROOM,1983,770,1,POOR,2023-07-23
432,58,Administration Building,ADMIN,2021,344,1,FAIR,2023-04-01
433,58,Senior Toilets,TOILET_BLOCK,1955,789,1,GOOD,2022-12-11
434,58,Sports Pavilion,SPORTS_PAVILION,1994,706,1,GOOD,2022-07-18
435,58,Fitness Centre,GYM,1993,337,2,POOR,2024-10-29
436,58,Food Technology,WORKSHOP,1971,237,2,GOOD,2021-02-27
437,58,School Hall,HALL,1971,543,2,GOOD,2024-02-02
438,58,Learning Centre,LIBRARY,1966,738,2,FAIR,2022-12-25
439,58,Grounds Shed,STORAGE,1984,24,1,GOOD,2024-01-12
440,58,Technology Block,CLASSROOM,2004,73,2,POOR,2021-12-14
441,58,Technology Block,CLASSROOM,1953,319,2,GOOD,2022-08-02
442,59,Block C,CLASSROOM,2008,223,1,CRITICAL,2020-02-18
443,59,Main Office,ADMIN,2001,130,2,FAIR,2024-07-28
444,59,Staff Facilities,TOILET_BLOCK,1957,407,1,FAIR,2020-04-20
445,59,Sports Hall,GYM,1972,201,1,POOR,2024-05-17
446,59,Technology Workshop,WORKSHOP,1975,778,2,GOOD,2021-04-18
447,59,Changing Rooms,SPORTS_PAVILION,1962,727,1,POOR,2024-01-26
448,59,Grounds Shed,STORAGE,2010,33,1,GOOD,2020-08-27
449,59,Assembly Hall,HALL,1963,140,1,CRITICAL,2020-05-08
450,59,School Library,LIBRARY,1955,72,1,POOR,2023-08-15
451,59,Junior Block,CLASSROOM,1956,630,1,POOR,2023-02-09
452,59,Block D,CLASSROOM,1996,379,2,FAIR,2022-01-16
453,59,Block E,CLASSROOM,2001,309,1,GOOD,2022-04-21
454,60,Block C,CLASSROOM,2008,681,2,FAIR,2021-08-17
455,60,Main Office,ADMIN,2012,711,1,POOR,2021-01-06
456,60,Senior Toilets,TOILET_BLOCK,2004,212,1,FAIR,2023-03-16
457,60,Resource Centre,LIBRARY,1958,271,2,GOOD,2022-10-20
458,60,Metal Workshop,WORKSHOP,1990,263,2,FAIR,2020-10-06
459,60,Sports Store,STORAGE,2017,30,1,FAIR,2023-01-16
460,61,Block C,CLASSROOM,1974,380,2,GOOD,2023-08-30
461,61,Staff Block,ADMIN,2010,397,2,POOR,2024-09-25
462,61,Senior Toilets,TOILET_BLOCK,1989,424,1,FAIR,2023-07-22
463,61,Changing Rooms,SPORTS_PAVILION,2017,418,1,FAIR,2023-03-01
464,61,Sports Store,STORAGE,2022,79,1,GOOD,2022-01-07
465,61,Wood Workshop,WORKSHOP,1998,411,2,FAIR,2024-07-17
466,61,Learning Centre,LIBRARY,1984,776,2,FAIR,2022-11-26
467,61,Main Gymnasium,GYM,1981,212,1,GOOD,2020-06-20
468,61,School Hall,HALL,1981,324,2,FAIR,2023-07-01
469,61,Block A,CLASSROOM,1965,477,2,POOR,2020-10-04
470,61,Arts Block,CLASSROOM,1962,351,2,GOOD,2021-12-12
471,62,Science Block,CLASSROOM,1985,687,1,GOOD,2024-12-02
472,62,Staff Block,ADMIN,1970,312,1,GOOD,2023-02-23
473,62,Staff Facilities,TOILET_BLOCK,2004,795,1,CRITICAL,2020-07-15
474,62,Sports Hall,GYM,1974,529,2,POOR,2024-03-27
475,62,Grounds Shed,STORAGE,1964,50,1,POOR,2022-08-09
476,62,Assembly Hall,HALL,1972,754,1,CRITICAL,2022-03-19
477,62,Food Technology,WORKSHOP,2017,729,2,GOOD,2023-12-08
478,62,Cricket Pavilion,SPORTS_PAVILION,1973,527,1,FAIR,2022-09-12
479,62,School Library,LIBRARY,1986,481,2,FAIR,2023-05-06
480,62,Science Block,CLASSROOM,2008,300,1,GOOD,2021-08-18
481,62,Block E,CLASSROOM,1963,449,2,FAIR,2020-04-11
482,63,Block B,CLASSROOM,1951,782,1,GOOD,2021-04-04
483,63,Main Office,ADMIN,2015,256,2,GOOD,2020-04-26
484,63,Sports Amenities,TOILET_BLOCK,1992,653,1,POOR,2020-02-09
485,63,Main Gymnasium,GYM,1961,439,2,FAIR,2023-04-29
486,63,Grounds Shed,STORAGE,1977,25,1,POOR,2023-02-02
487,64,Block C,CLASSROOM,2009,544,1,FAIR,2023-07-28
488,64,Staff Block,ADMIN,2019,703,1,GOOD,2024-07-15
489,64,Senior Toilets,TOILET_BLOCK,2006,319,1,GOOD,2023-08-13
490,64,Equipment Store,STORAGE,1957,48,1,FAIR,2021-10-08
491,64,Main Gymnasium,GYM,1973,379,2,FAIR,2023-03-05
492,64,Wood Workshop,WORKSHOP,2006,441,2,FAIR,2020-03-23
493,64,Assembly Hall,HALL,2013,406,2,GOOD,2022-12-22
494,64,School Library,LIBRARY,1953,698,1,FAIR,2020-10-19
495,64,Sports Pavilion,SPORTS_PAVILION,1956,182,1,POOR,2022-10-18
496,64,Arts Block,CLASSROOM,1981,201,2,GOOD,2024-07-31
497,64,Block D,CLASSROOM,2017,438,2,GOOD,2024-04-20
498,64,Science Block,CLASSROOM,2002,777,1,CRITICAL,2024-06-18
499,65,Block E,CLASSROOM,1996,478,2,FAIR,2020-10-03
500,65,Staff Block,ADMIN,1955,577,2,POOR,2022-07-31
501,65,Senior Toilets,TOILET_BLOCK,2002,432,1,GOOD,2024-07-28
502,65,Changing Rooms,SPORTS_PAVILION,1959,599,1,GOOD,2024-10-11
503,65,Assembly Hall,HALL,1977,214,2,POOR,2022-04-15
504,65,Sports Store,STORAGE,2003,27,1,POOR,2021-01-22
505,65,Sports Hall,GYM,1977,199,2,GOOD,2022-11-27
506,65,Learning Centre,LIBRARY,1984,745,1,FAIR,2021-04-09
507,66,Block E,CLASSROOM,1984,615,2,GOOD,2022-07-09
508,66,Main Office,ADMIN,1951,684,2,POOR,2022-07-25
509,66,Junior Toilets,TOILET_BLOCK,1982,650,1,FAIR,2024-09-11
510,66,Assembly Hall,HALL,1958,314,2,FAIR,2021-05-24
511,66,Main Gymnasium,GYM,1969,164,1,GOOD,2023-05-22
512,66,Learning Centre,LIBRARY,1970,391,1,FAIR,2023-05-27
513,66,Sports Pavilion,SPORTS_PAVILION,1989,441,1,GOOD,2022-02-05
514,66,Technology Workshop,WORKSHOP,2000,510,1,FAIR,2021-11-03
515,66,Maintenance Shed,STORAGE,1957,53,1,GOOD,2020-01-25
516,66,Block D,CLASSROOM,1983,292,1,POOR,2020-01-11
517,66,Block D,CLASSROOM,2011,447,1,GOOD,2022-12-04
518,67,Block D,CLASSROOM,1951,784,2,POOR,2024-06-15
519,67,Administration Building,ADMIN,2006,640,2,POOR,2023-02-12
520,67,Sports Amenities,TOILET_BLOCK,2021,602,1,FAIR,2020-03-17
521,67,Food Technology,WORKSHOP,1989,452,1,GOOD,2020-06-14
522,67,Resource Centre,LIBRARY,1963,62,1,POOR,2022-03-25
523,67,School Hall,HALL,1973,52,1,CRITICAL,2021-06-07
524,67,Sports Pavilion,SPORTS_PAVILION,1951,148,1,GOOD,2023-07-30
525,67,Fitness Centre,GYM,2021,249,2,GOOD,2022-06-26
526,67,Sports Store,STORAGE,1980,20,1,FAIR,2024-08-01
527,67,Arts Block,CLASSROOM,2020,780,1,FAIR,2023-07-30
528,67,Technology Block,CLASSROOM,1961,386,1,POOR,2021-05-18
529,68,Block E,CLASSROOM,1978,472,1,FAIR,2022-04-12
530,68,Administration Building,ADMIN,1987,556,1,GOOD,2021-04-19
531,68,Senior Toilets,TOILET_BLOCK,1975,277,1,FAIR,2023-07-14
532,68,Sports Pavilion,SPORTS_PAVILION,1976,125,1,FAIR,2024-03-14
533,68,Metal Workshop,WORKSHOP,1965,81,2,GOOD,2023-08-27
534,68,Equipment Store,STORAGE,1991,59,1,GOOD,2024-09-10
535,68,Assembly Hall,HALL,1999,610,1,POOR,2020-08-23
536,68,Fitness Centre,GYM,2018,219,2,FAIR,2022-01-18
537,68,Resource Centre,LIBRARY,2000,794,1,GOOD,2021-09-06
538,68,Block B,CLASSROOM,1987,669,2,GOOD,2022-03-19
539,68,Senior Block,CLASSROOM,1975,60,1,GOOD,2024-07-27
540,69,Block C,CLASSROOM,1964,734,1,GOOD,2024-10-30
541,69,Main Office,ADMIN,1974,295,1,GOOD,2020-06-10
542,69,Junior Toilets,TOILET_BLOCK,1964,268,1,CRITICAL,2023-09-23
543,69,Grounds Shed,STORAGE,2017,23,1,FAIR,2022-06-26
544,69,Changing Rooms,SPORTS_PAVILION,1972,74,1,POOR,2023-10-25
545,69,Fitness Centre,GYM,2011,409,2,FAIR,2020-08-07
546,69,Food Technology,WORKSHOP,2002,654,2,POOR,2021-07-09
547,69,Learning Centre,LIBRARY,1956,745,2,POOR,2020-03-06
548,69,Assembly Hall,HALL,1970,542,1,POOR,2020-03-02
549,70,Technology Block,CLASSROOM,1953,544,1,GOOD,2024-10-14
550,70,Main Office,ADMIN,2012,368,1,GOOD,2024-05-01
551,70,Sports Amenities,TOILET_BLOCK,2015,737,1,GOOD,2022-02-05
552,70,Changing Rooms,SPORTS_PAVILION,1986,88,1,GOOD,2022-01-21
553,70,Learning Centre,LIBRARY,1986,87,1,GOOD,2022-12-31
554,70,Sports Store,STORAGE,1990,53,1,POOR,2024-10-03
555,70,Metal Workshop,WORKSHOP,1998,777,1,CRITICAL,2023-11-13
556,70,Sports Hall,GYM,2011,174,1,FAIR,2022-10-02
557,70,Assembly Hall,HALL,1966,663,1,GOOD,2022-11-17
558,70,Block B,CLASSROOM,2017,755,1,FAIR,2021-11-20
559,70,Science Block,CLASSROOM,1968,94,1,POOR,2022-12-12
560,74,Arts Block,CLASSROOM,1969,721,1,GOOD,2020-11-30
561,74,Administration Building,ADMIN,1992,300,2,FAIR,2022-04-27
562,74,Junior Toilets,TOILET_BLOCK,2002,128,1,CRITICAL,2023-10-07
563,74,Grounds Shed,STORAGE,1972,89,1,FAIR,2023-10-19
564,74,Changing Rooms,SPORTS_PAVILION,2017,115,1,GOOD,2022-11-18
565,74,Resource Centre,LIBRARY,1997,760,1,GOOD,2021-07-20
566,74,Performing Arts Centre,HALL,1983,603,1,GOOD,2022-09-18
567,74,Fitness Centre,GYM,2012,239,1,GOOD,2023-06-23
568,75,Technology Block,CLASSROOM,2004,351,2,GOOD,2024-03-10
569,75,Administration Building,ADMIN,2018,326,2,GOOD,2022-08-24
570,75,Sports Amenities,TOILET_BLOCK,1954,401,1,GOOD,2021-10-25
571,75,School Hall,HALL,1978,191,1,GOOD,2021-07-07
572,75,Sports Store,STORAGE,1974,51,1,GOOD,2023-06-01
573,75,Sports Hall,GYM,2022,628,1,FAIR,2021-11-12
574,75,School Library,LIBRARY,2020,274,2,POOR,2024-06-29
575,75,Changing Rooms,SPORTS_PAVILION,1975,94,1,FAIR,2024-11-17
576,75,Wood Workshop,WORKSHOP,1989,790,2,GOOD,2022-04-05
577,75,Block E,CLASSROOM,1991,72,1,POOR,2020-02-23
578,77,Technology Block,CLASSROOM,1988,701,1,FAIR,2020-03-06
579,77,Staff Block,ADMIN,1965,166,2,FAIR,2022-05-29
580,77,Senior Toilets,TOILET_BLOCK,1951,191,1,GOOD,2023-06-22
581,77,Fitness Centre,GYM,1972,203,2,POOR,2020-06-17
582,77,Changing Rooms,SPORTS_PAVILION,2005,112,1,GOOD,2020-12-25
583,77,School Library,LIBRARY,2020,173,2,FAIR,2021-01-21
584,77,Assembly Hall,HALL,1994,274,2,FAIR,2020-03-12
585,77,Sports Store,STORAGE,1953,91,1,FAIR,2020-01-09
586,77,Food Technology,WORKSHOP,2019,284,2,FAIR,2021-03-08
587,77,Block E,CLASSROOM,2013,377,1,FAIR,2021-08-07
588,78,Block A,CLASSROOM,1963,621,1,GOOD,2021-05-09
589,78,Administration Building,ADMIN,1957,623,2,POOR,2022-06-12
590,78,Sports Amenities,TOILET_BLOCK,1952,764,1,FAIR,2020-04-30
591,78,Resource Centre,LIBRARY,1955,269,1,CRITICAL,2021-08-19
592,78,Assembly Hall,HALL,1958,198,1,FAIR,2022-10-29
593,78,Fitness Centre,GYM,1992,166,1,POOR,2021-07-06
594,78,Cricket Pavilion,SPORTS_PAVILION,2003,371,1,FAIR,2021-01-13
595,78,Maintenance Shed,STORAGE,2010,49,1,FAIR,2023-03-22
596,78,Technology Workshop,WORKSHOP,1973,177,2,FAIR,2020-05-04
597,78,Arts Block,CLASSROOM,1971,55,2,GOOD,2024-11-17
598,79,Block C,CLASSROOM,1984,461,2,POOR,2022-02-06
599,79,Staff Block,ADMIN,1985,71,2,CRITICAL,2021-12-22
600,79,Junior Toilets,TOILET_BLOCK,1991,673,1,GOOD,2021-06-06
601,79,Metal Workshop,WORKSHOP,1957,714,1,FAIR,2023-04-12
602,79,Performing Arts Centre,HALL,1969,670,1,GOOD,2021-09-21
603,79,Learning Centre,LIBRARY,1969,396,1,GOOD,2021-08-11
604,79,Changing Rooms,SPORTS_PAVILION,1968,698,1,GOOD,2021-10-19
605,79,Maintenance Shed,STORAGE,2013,36,1,GOOD,2022-12-19
606,79,Sports Hall,GYM,2000,775,2,GOOD,2022-02-25
607,79,Block B,CLASSROOM,1991,56,1,POOR,2020-03-26
608,79,Block B,CLASSROOM,2022,252,1,FAIR,2020-07-10
609,79,Block A,CLASSROOM,2012,494,1,GOOD,2023-09-22
610,80,Block D,CLASSROOM,1990,508,2,POOR,2023-05-30
611,80,Staff Block,ADMIN,1984,719,1,GOOD,2023-12-21
612,80,Staff Facilities,TOILET_BLOCK,1990,609,1,GOOD,2021-06-19
613,80,School Hall,HALL,2018,454,2,CRITICAL,2022-06-17
614,80,Metal Workshop,WORKSHOP,1964,453,2,GOOD,2022-05-26
615,80,Sports Hall,GYM,1967,782,2,GOOD,2024-03-11
616,80,Maintenance Shed,STORAGE,2005,29,1,GOOD,2023-09-14
617,80,Resource Centre,LIBRARY,2011,122,1,FAIR,2024-06-08
618,80,Cricket Pavilion,SPORTS_PAVILION,1955,91,1,FAIR,2023-05-30
619,80,Block C,CLASSROOM,2005,94,2,FAIR,2024-05-01
620,81,Block E,CLASSROOM,1999,617,1,GOOD,2024-11-30
621,81,Administration Building,ADMIN,1964,568,2,FAIR,2024-02-17
622,81,Staff Facilities,TOILET_BLOCK,1954,86,1,FAIR,2024-03-10
623,81,Wood Workshop,WORKSHOP,2005,488,1,FAIR,2023-03-29
624,81,School Library,LIBRARY,1996,264,2,FAIR,2024-08-31
625,81,Sports Store,STORAGE,1951,68,1,GOOD,2020-07-07
626,81,Assembly Hall,HALL,2011,445,2,FAIR,2024-04-20
627,81,Main Gymnasium,GYM,1956,349,2,GOOD,2020-01-27
628,81,Changing Rooms,SPORTS_PAVILION,2015,670,1,FAIR,2024-09-25
629,81,Junior Block,CLASSROOM,1971,303,2,POOR,2022-03-14
630,82,Block D,CLASSROOM,1974,87,2,GOOD,2020-09-14
631,82,Administration Building,ADMIN,1977,739,2,FAIR,2024-11-09
632,82,Junior Toilets,TOILET_BLOCK,2018,129,1,GOOD,2020-03-07
633,82,Food Technology,WORKSHOP,2012,337,2,POOR,2023-10-22
634,82,School Hall,HALL,1958,742,2,CRITICAL,2020-12-02
635,83,Block C,CLASSROOM,2004,664,2,GOOD,2022-06-16
636,83,Main Office,ADMIN,1999,629,2,POOR,2023-07-13
637,83,Senior Toilets,TOILET_BLOCK,2011,89,1,POOR,2023-04-01
638,83,Fitness Centre,GYM,1954,449,2,FAIR,2023-03-02
639,83,Resource Centre,LIBRARY,1980,704,1,GOOD,2023-06-17
640,83,Equipment Store,STORAGE,1973,86,1,GOOD,2020-02-07
641,83,Assembly Hall,HALL,2016,461,2,GOOD,2021-01-22
642,83,Metal Workshop,WORKSHOP,1991,656,1,FAIR,2021-06-09
643,83,Changing Rooms,SPORTS_PAVILION,1981,163,1,POOR,2020-03-30
644,83,Arts Block,CLASSROOM,2019,671,1,FAIR,2023-02-10
645,84,Block B,CLASSROOM,1977,297,1,FAIR,2021-07-23
646,84,Main Office,ADMIN,1950,377,2,GOOD,2021-09-03
647,84,Junior Toilets,TOILET_BLOCK,1988,715,1,CRITICAL,2021-11-06
648,84,School Hall,HALL,1962,511,1,GOOD,2022-09-17
649,84,Sports Pavilion,SPORTS_PAVILION,1967,424,1,FAIR,2023-09-26
650,84,Resource Centre,LIBRARY,1973,263,2,GOOD,2023-05-31
651,84,Technology Workshop,WORKSHOP,1969,241,1,GOOD,2024-01-08
652,84,Sports Store,STORAGE,1994,74,1,FAIR,2021-03-22
653,84,Sports Hall,GYM,1999,502,1,GOOD,2021-12-13
654,84,Science Block,CLASSROOM,1957,393,2,CRITICAL,2021-11-10
655,84,Block A,CLASSROOM,1998,468,2,POOR,2023-09-13
656,85,Block D,CLASSROOM,1951,265,2,GOOD,2023-07-23
657,85,Administration Building,ADMIN,1975,52,2,GOOD,2022-03-12
658,85,Junior Toilets,TOILET_BLOCK,1962,200,1,FAIR,2022-03-22
659,85,Resource Centre,LIBRARY,2006,527,2,FAIR,2024-04-02
660,85,Assembly Hall,HALL,2009,271,2,GOOD,2024-07-01
661,85,Sports Hall,GYM,1979,752,2,CRITICAL,2022-02-24
662,85,Metal Workshop,WORKSHOP,2011,550,2,POOR,2022-04-02
663,85,Sports Pavilion,SPORTS_PAVILION,1952,126,1,FAIR,2020-09-16
664,85,Maintenance Shed,STORAGE,1966,82,1,GOOD,2023-04-13
665,86,Block C,CLASSROOM,1964,332,2,POOR,2024-07-03
666,86,Staff Block,ADMIN,1975,708,2,GOOD,2024-09-23
667,86,Staff Facilities,TOILET_BLOCK,2018,725,1,FAIR,2022-10-25
668,86,Changing Rooms,SPORTS_PAVILION,1990,309,1,GOOD,2021-09-08
669,86,Performing Arts Centre,HALL,1967,795,1,FAIR,2024-02-08
670,86,Maintenance Shed,STORAGE,1989,70,1,FAIR,2020-11-28
671,86,Sports Hall,GYM,1967,398,2,POOR,2021-01-11
672,86,Metal Workshop,WORKSHOP,1964,584,2,POOR,2024-11-20
673,86,Learning Centre,LIBRARY,1970,697,1,POOR,2021-06-07
674,87,Block C,CLASSROOM,2009,345,2,FAIR,2024-06-27
675,87,Staff Block,ADMIN,1965,345,1,GOOD,2022-10-14
676,87,Sports Amenities,TOILET_BLOCK,1966,286,1,GOOD,2024-02-22
677,87,Changing Rooms,SPORTS_PAVILION,1978,474,1,FAIR,2021-03-18
678,87,Wood Workshop,WORKSHOP,2008,343,2,GOOD,2023-08-23
679,87,School Hall,HALL,1978,400,1,FAIR,2023-01-10
680,87,Main Gymnasium,GYM,1979,423,1,FAIR,2021-02-11
681,87,Sports Store,STORAGE,1958,57,1,POOR,2023-06-04
682,87,Resource Centre,LIBRARY,1954,306,2,POOR,2023-12-12
683,88,Block B,CLASSROOM,1968,414,2,POOR,2021-11-30
684,88,Main Office,ADMIN,1954,706,1,POOR,2024-11-11
685,88,Junior Toilets,TOILET_BLOCK,1962,650,1,GOOD,2024-01-15
686,88,Performing Arts Centre,HALL,1978,751,2,FAIR,2023-04-26
687,88,Sports Pavilion,SPORTS_PAVILION,1951,340,1,POOR,2022-10-04
688,88,Fitness Centre,GYM,1951,401,2,GOOD,2024-05-25
689,88,Learning Centre,LIBRARY,1962,468,2,CRITICAL,2020-05-12
690,88,Technology Workshop,WORKSHOP,1971,237,2,POOR,2020-09-08
691,88,Maintenance Shed,STORAGE,1966,46,1,CRITICAL,2022-06-24
692,89,Block E,CLASSROOM,1962,240,2,POOR,2021-07-08
693,89,Administration Building,ADMIN,1961,345,2,GOOD,2024-05-26
694,89,Staff Facilities,TOILET_BLOCK,1971,198,1,GOOD,2022-09-26
695,89,Sports Hall,GYM,1969,495,1,GOOD,2020-04-12
696,89,School Hall,HALL,1968,580,1,GOOD,2022-11-01
697,89,Metal Workshop,WORKSHOP,2011,450,1,POOR,2024-03-29
698,89,Learning Centre,LIBRARY,1984,637,1,GOOD,2021-01-06
699,89,Maintenance Shed,STORAGE,1986,99,1,GOOD,2020-02-29
700,89,Cricket Pavilion,SPORTS_PAVILION,2002,449,1,GOOD,2024-02-16
701,89,Junior Block,CLASSROOM,2014,354,2,POOR,2022-07-04
702,90,Block D,CLASSROOM,1951,104,2,FAIR,2024-08-27
703,90,Administration Building,ADMIN,1999,91,2,CRITICAL,2021-05-26
704,90,Junior Toilets,TOILET_BLOCK,1971,649,1,POOR,2020-10-04
705,90,Assembly Hall,HALL,1966,615,2,FAIR,2021-09-30
706,90,Sports Hall,GYM,1987,126,1,GOOD,2022-05-06
707,90,School Library,LIBRARY,2007,127,1,GOOD,2023-02-22
708,90,Grounds Shed,STORAGE,1965,80,1,FAIR,2023-05-30
709,90,Changing Rooms,SPORTS_PAVILION,1989,483,1,GOOD,2024-08-09
710,90,Wood Workshop,WORKSHOP,2011,582,1,FAIR,2021-02-07
711,90,Arts Block,CLASSROOM,2008,684,1,FAIR,2022-11-09
712,90,Technology Block,CLASSROOM,1975,450,2,POOR,2021-08-29
713,91,Block D,CLASSROOM,1991,598,2,GOOD,2020-11-26
714,91,Administration Building,ADMIN,1953,200,2,FAIR,2022-01-23
715,91,Junior Toilets,TOILET_BLOCK,1982,71,1,FAIR,2022-07-27
716,91,School Library,LIBRARY,2005,497,1,POOR,2022-02-21
717,91,Performing Arts Centre,HALL,1971,556,2,GOOD,2024-04-30
718,91,Maintenance Shed,STORAGE,2021,98,1,FAIR,2020-04-12
719,91,Sports Hall,GYM,1967,214,2,FAIR,2024-01-02
720,91,Cricket Pavilion,SPORTS_PAVILION,1966,695,1,FAIR,2022-03-23
721,91,Technology Workshop,WORKSHOP,2010,618,2,FAIR,2024-09-11
722,91,Senior Block,CLASSROOM,1986,252,2,GOOD,2021-10-31
723,91,Block B,CLASSROOM,2007,335,1,FAIR,2023-09-27
724,91,Block C,CLASSROOM,2005,207,1,GOOD,2022-11-24
725,93,Block E,CLASSROOM,1972,661,1,POOR,2021-07-31
726,93,Administration Building,ADMIN,2018,397,2,FAIR,2020-12-25
727,93,Staff Facilities,TOILET_BLOCK,1950,393,1,FAIR,2023-05-16
728,93,Sports Store,STORAGE,1965,45,1,GOOD,2022-01-16
729,93,Sports Hall,GYM,2010,142,2,FAIR,2022-01-08
730,93,Cricket Pavilion,SPORTS_PAVILION,2017,218,1,FAIR,2020-03-06
731,93,Food Technology,WORKSHOP,1983,62,1,GOOD,2024-07-17
732,94,Block B,CLASSROOM,1961,196,1,FAIR,2021-07-10
733,94,Administration Building,ADMIN,1984,461,1,GOOD,2021-02-03
734,94,Senior Toilets,TOILET_BLOCK,2018,348,1,GOOD,2020-07-13
735,94,School Library,LIBRARY,1960,712,2,FAIR,2023-03-07
736,94,Sports Pavilion,SPORTS_PAVILION,1989,790,1,GOOD,2021-12-06
737,94,Maintenance Shed,STORAGE,1979,36,1,FAIR,2022-10-09
738,94,Sports Hall,GYM,1959,337,1,GOOD,2024-08-03
739,94,Metal Workshop,WORKSHOP,2022,411,1,FAIR,2021-06-22
740,95,Junior Block,CLASSROOM,1961,555,1,GOOD,2022-04-01
741,95,Staff Block,ADMIN,1967,241,2,GOOD,2021-05-15
742,95,Staff Facilities,TOILET_BLOCK,2006,799,1,GOOD,2024-04-21
743,95,School Library,LIBRARY,1958,555,2,FAIR,2020-04-17
744,95,Main Gymnasium,GYM,1999,358,2,GOOD,2021-09-08
745,95,Sports Store,STORAGE,1987,67,1,GOOD,2024-07-01
746,95,School Hall,HALL,2002,711,2,FAIR,2023-04-15
747,95,Changing Rooms,SPORTS_PAVILION,1973,583,1,GOOD,2020-06-03
748,95,Wood Workshop,WORKSHOP,1950,166,2,GOOD,2020-08-23
