asset_id,site_id,building_id,asset_name,asset_type,install_date,last_service_date,condition_rating,is_active
314,20,,Chainsaw,GROUNDS_EQUIPMENT,2017-01-29,2018-01-12,POOR,True
315,20,,Netball Courts #3,SPORTS_EQUIPMENT,2022-03-13,2023-06-13,POOR,True
316,20,,Gym Roof,ROOFING,2012-06-19,2014-12-19,FAIR,True
317,20,,Library Roof,ROOFING,2009-12-05,2011-05-05,FAIR,True
318,20,,Gym Roof #1,ROOFING,2009-03-24,2012-11-12,GOOD,True
319,20,,Hall Roof,ROOFING,2011-07-05,2014-12-15,FAIR,True
320,20,,Perimeter Fence - North #3,FENCING,2016-04-02,2016-08-11,GOOD,True
321,20,133.0,Table Saw,MACHINERY,2020-05-12,2024-03-21,GOOD,True
322,20,,Leaf Blower #2,GROUNDS_EQUIPMENT,2008-11-29,2010-07-15,GOOD,True
323,20,129.0,Band Saw #1,MACHINERY,2016-01-17,2020-11-27,FAIR,True
324,20,,Junior Playground,PLAYGROUND,2007-02-04,2009-09-28,GOOD,True
325,20,129.0,Generator,ELECTRICAL,2019-04-26,2020-03-06,POOR,True
326,20,132.0,CNC Router #4,MACHINERY,2017-04-03,2018-09-15,FAIR,True
327,20,,Sports Field Fence,FENCING,2021-07-11,2023-09-23,POOR,True
328,20,,Flying Fox #3,PLAYGROUND,2010-07-01,2014-11-30,FAIR,True
329,20,127.0,3D Printer,MACHINERY,2019-07-07,2022-12-19,FAIR,True
330,20,,Hedge Trimmer #2,GROUNDS_EQUIPMENT,2017-11-13,2020-08-15,GOOD,True
331,20,,Hall Roof,ROOFING,2021-08-26,2025-01-29,GOOD,True
332,20,134.0,Solar Panel Array #2,ELECTRICAL,2019-01-10,2022-04-15,POOR,True
333,20,,Junior Playground #4,PLAYGROUND,2012-12-03,2017-05-06,FAIR,True
334,20,,Perimeter Fence - North #4,FENCING,2009-09-03,2012-12-18,GOOD,True
335,20,,Pool Fence,FENCING,2005-07-06,2009-12-16,FAIR,True
336,20,129.0,Heat Pump Unit,HVAC,2013-04-11,2017-04-25,FAIR,True
337,21,,Pool Fence #1,FENCING,2017-10-01,2021-01-21,POOR,True
338,21,,Main Block Roof #3,ROOFING,2011-06-22,2015-09-03,FAIR,True
339,21,,Netball Courts,SPORTS_EQUIPMENT,2014-02-16,2015-07-29,GOOD,True
340,21,,Pool Fence #4,FENCING,2013-03-19,2016-10-10,CRITICAL,True
341,21,139.0,Emergency Lighting,ELECTRICAL,2005-01-30,2007-06-22,FAIR,True
342,21,,Kiss and Ride Zone #3,BUS_STOP,2022-04-21,2024-02-24,GOOD,True
343,21,142.0,3D Printer,MACHINERY,2021-10-22,2024-10-18,GOOD,True
344,21,138.0,Ventilation System,HVAC,2013-10-21,2015-01-07,GOOD,True
345,21,,Perimeter Fence - South #4,FENCING,2014-10-19,2018-08-27,GOOD,True
346,21,,Staff Car Park,CAR_PARK,2009-04-23,2013-03-18,GOOD,True
347,21,,School Bus #3,VEHICLE,2010-11-02,2013-01-10,POOR,True
348,21,138.0,CNC Router,MACHINERY,2021-07-16,2024-09-22,GOOD,True
349,21,,Staff Car Park #3,CAR_PARK,2021-09-18,2023-04-22,FAIR,True
350,21,,Adventure Playground #2,PLAYGROUND,2021-04-03,2025-06-13,FAIR,True
351,21,,School Van,VEHICLE,2016-10-26,2018-08-28,GOOD,True
352,21,144.0,Drill Press,MACHINERY,2015-05-05,2017-05-01,FAIR,True
353,21,142.0,Ventilation System #3,HVAC,2011-11-07,2014-07-19,POOR,True
354,21,,Leaf Blower,GROUNDS_EQUIPMENT,2016-04-24,2019-05-09,FAIR,True
355,21,,Swing Set,PLAYGROUND,2017-02-11,2019-04-03,GOOD,True
356,21,141.0,Generator,ELECTRICAL,2020-10-17,2024-07-17,POOR,True
357,21,139.0,Ventilation System,HVAC,2021-03-12,2023-10-03,GOOD,True
358,21,,School Van #3,VEHICLE,2015-05-04,2019-05-12,FAIR,True
359,21,,Cricket Nets #3,SPORTS_EQUIPMENT,2020-11-29,2025-02-21,GOOD,True
360,21,136.0,Workshop Lathe,MACHINERY,2016-11-23,2021-03-02,GOOD,True
361,22,,Long Jump Pit,SPORTS_EQUIPMENT,2016-12-15,2020-06-12,POOR,True
362,22,146.0,Band Saw,MACHINERY,2006-11-10,2008-05-27,GOOD,True
363,22,,Tennis Court,SPORTS_EQUIPMENT,2010-01-03,2011-01-10,FAIR,True
364,22,147.0,CNC Router #2,MACHINERY,2018-11-27,2022-03-16,FAIR,True
365,22,,Netball Courts #4,SPORTS_EQUIPMENT,2015-04-02,2016-08-07,GOOD,True
366,22,147.0,Workshop Lathe #3,MACHINERY,2009-10-15,2014-07-25,POOR,True
367,22,148.0,Air Conditioning Unit,HVAC,2006-10-03,2008-10-23,POOR,True
368,22,,Perimeter Fence - South #4,FENCING,2018-08-18,2021-10-04,GOOD,True
369,22,,Junior Playground,PLAYGROUND,2009-05-04,2010-01-08,FAIR,True
370,22,,Pool Fence #4,FENCING,2006-03-07,2008-07-22,FAIR,True
371,22,148.0,Central Heating System,HVAC,2019-03-14,2023-08-28,FAIR,True
372,23,152.0,EV Charger,ELECTRICAL,2009-11-29,2014-02-22,FAIR,True
373,23,,Kiss and Ride Zone,BUS_STOP,2011-08-24,2014-03-22,POOR,True
374,23,,Pool Fence #1,FENCING,2010-03-12,2011-05-14,FAIR,True
375,23,149.0,EV Charger,ELECTRICAL,2009-05-05,2011-07-05,GOOD,True
376,23,153.0,Main Switchboard #1,ELECTRICAL,2012-08-07,2014-04-05,GOOD,True
377,23,,Kiss and Ride Zone #1,BUS_STOP,2015-05-25,2019-12-27,FAIR,True
378,23,,School Bus,VEHICLE,2013-01-27,2013-05-02,FAIR,True
379,23,,Main Bus Stop,BUS_STOP,2017-05-01,2018-12-11,GOOD,True
380,23,154.0,Generator #4,ELECTRICAL,2018-03-26,2022-12-14,POOR,True
381,23,151.0,Band Saw #2,MACHINERY,2013-05-28,2016-01-13,FAIR,True
382,23,154.0,Air Conditioning Unit #4,HVAC,2015-09-16,2017-05-04,GOOD,True
383,23,154.0,Generator #1,ELECTRICAL,2019-08-24,2020-09-06,FAIR,True
384,24,,Kiss and Ride Zone #3,BUS_STOP,2007-08-29,2010-05-10,FAIR,True
385,24,,Bus Bay,CAR_PARK,2012-05-02,2016-08-04,FAIR,True
386,24,,Adventure Playground,PLAYGROUND,2015-04-13,2017-01-11,FAIR,True
387,24,,School Van #4,VEHICLE,2010-09-25,2012-11-14,FAIR,True
388,24,158.0,Ventilation System,HVAC,2007-10-13,2011-04-05,CRITICAL,False
389,24,156.0,3D Printer #2,MACHINERY,2012-06-17,2016-03-29,FAIR,True
390,24,,Main Bus Stop,BUS_STOP,2021-04-15,2022-09-21,GOOD,True
391,24,,Main Bus Stop #4,BUS_STOP,2005-12-26,2006-06-03,FAIR,True
392,24,157.0,Air Conditioning Unit #4,HVAC,2012-09-14,2013-08-02,FAIR,True
393,24,,Lawn Mower,GROUNDS_EQUIPMENT,2005-04-03,2005-10-17,GOOD,True
394,24,,Flying Fox,PLAYGROUND,2017-01-28,2020-11-06,FAIR,True
395,24,165.0,3D Printer #2,MACHINERY,2015-01-16,2016-11-16,POOR,True
396,24,,School Van #4,VEHICLE,2010-12-05,2015-01-05,GOOD,True
397,24,163.0,Emergency Lighting #4,ELECTRICAL,2010-03-09,2012-05-06,GOOD,True
398,24,157.0,EV Charger #3,ELECTRICAL,2021-01-21,2021-06-04,FAIR,True
399,24,,Pool Fence #3,FENCING,2013-04-08,2013-07-24,GOOD,True
400,24,,Perimeter Fence - North #4,FENCING,2008-10-07,2010-10-06,GOOD,True
401,24,155.0,Emergency Lighting,ELECTRICAL,2016-05-12,2016-11-23,FAIR,True
402,24,158.0,CNC Router #3,MACHINERY,2009-12-23,2014-02-04,GOOD,True
403,24,,Sports Field Fence #2,FENCING,2022-03-12,2023-06-12,GOOD,True
404,24,,School Bus,VEHICLE,2013-10-06,2018-08-22,GOOD,True
405,24,,Main Bus Stop,BUS_STOP,2009-04-11,2009-10-05,GOOD,True
406,24,,Chainsaw,GROUNDS_EQUIPMENT,2011-12-10,2015-12-29,FAIR,True
407,24,,Library Roof #2,ROOFING,2010-12-18,2012-10-22,GOOD,True
408,25,,Gym Roof #4,ROOFING,2011-07-11,2011-10-20,GOOD,True
409,25,,Visitor Car Park #4,CAR_PARK,2006-05-08,2009-03-23,GOOD,True
410,25,167.0,Emergency Lighting,ELECTRICAL,2007-01-09,2009-06-07,POOR,True
411,25,,Staff Car Park,CAR_PARK,2012-09-09,2014-12-16,CRITICAL,False
412,25,,Swing Set #4,PLAYGROUND,2007-06-27,2011-09-19,GOOD,True
413,25,,Main Bus Stop,BUS_STOP,2016-11-02,2018-09-01,GOOD,True
414,25,,Sports Field Fence,FENCING,2022-07-06,2024-08-26,POOR,True
415,25,174.0,Main Switchboard,ELECTRICAL,2011-03-07,2014-10-04,CRITICAL,True
416,25,,Kiss and Ride Zone,BUS_STOP,2013-09-26,2017-03-27,FAIR,True
417,25,169.0,Main Switchboard,ELECTRICAL,2009-11-04,2014-02-09,POOR,True
418,25,,Gym Roof #2,ROOFING,2013-02-06,2014-05-14,POOR,True
419,25,,School Bus,VEHICLE,2020-05-16,2022-02-01,GOOD,True
420,25,,Library Roof #4,ROOFING,2015-04-15,2018-01-08,GOOD,True
421,25,,Hall Roof,ROOFING,2017-04-18,2019-03-21,GOOD,True
422,25,171.0,Air Conditioning Unit,HVAC,2021-07-28,2022-04-19,POOR,True
423,25,175.0,Ventilation System #1,HVAC,2005-11-06,2008-09-27,FAIR,True
424,25,176.0,Central Heating System #1,HVAC,2006-06-13,2008-08-04,GOOD,True
425,25,172.0,3D Printer,MACHINERY,2014-11-11,2017-08-04,GOOD,True
426,25,171.0,Main Switchboard,ELECTRICAL,2020-02-13,2022-03-29,CRITICAL,True
427,25,,Ride-on Mower,VEHICLE,2013-11-17,2018-10-07,POOR,True
428,26,,Line Marker #1,GROUNDS_EQUIPMENT,2006-05-05,2007-01-12,GOOD,True
429,26,,Sports Field Fence,FENCING,2012-08-23,2016-09-24,FAIR,True
430,26,,Library Roof,ROOFING,2011-11-15,2013-09-25,FAIR,True
431,26,,Chainsaw #1,GROUNDS_EQUIPMENT,2008-02-09,2008-10-25,GOOD,True
432,26,,Visitor Car Park,CAR_PARK,2008-02-23,2010-12-23,GOOD,True
433,26,,Bus Bay,CAR_PARK,2014-04-06,2015-06-02,GOOD,True
434,26,,Kiss and Ride Zone #2,BUS_STOP,2020-09-07,2023-04-14,FAIR,True
435,26,,Lawn Mower,GROUNDS_EQUIPMENT,2012-06-05,2015-07-06,GOOD,True
436,26,183.0,Solar Panel Array #2,ELECTRICAL,2017-10-30,2021-06-15,FAIR,True
437,26,,Visitor Car Park,CAR_PARK,2007-12-20,2008-11-08,GOOD,True
438,26,,Main Bus Stop #3,BUS_STOP,2017-06-13,2022-01-17,GOOD,True
439,26,183.0,Air Conditioning Unit #4,HVAC,2017-01-25,2020-06-10,GOOD,True
440,26,,Kiss and Ride Zone,BUS_STOP,2010-01-22,2013-07-12,GOOD,True
441,26,185.0,Solar Panel Array,ELECTRICAL,2009-09-10,2012-09-28,GOOD,True
442,26,,Hedge Trimmer #1,GROUNDS_EQUIPMENT,2017-04-21,2019-06-25,GOOD,True
443,26,,Tennis Court #1,SPORTS_EQUIPMENT,2018-12-01,2020-12-11,POOR,True
444,26,,Gym Roof #3,ROOFING,2010-06-09,2012-08-18,GOOD,True
445,26,185.0,Main Switchboard,ELECTRICAL,2012-09-30,2017-02-06,GOOD,True
446,26,,Library Roof,ROOFING,2010-01-22,2010-11-22,GOOD,True
447,26,,Flying Fox,PLAYGROUND,2007-01-16,2010-04-05,GOOD,True
448,26,181.0,Band Saw #2,MACHINERY,2014-12-14,2018-04-01,POOR,True
449,26,,Long Jump Pit,SPORTS_EQUIPMENT,2011-02-11,2012-09-20,POOR,True
450,27,,Perimeter Fence - North #1,FENCING,2006-05-03,2009-06-16,GOOD,True
451,27,,Perimeter Fence - North,FENCING,2005-09-25,2009-05-11,POOR,True
452,27,,Ride-on Mower,VEHICLE,2006-09-15,2011-05-31,GOOD,True
453,27,191.0,Solar Panel Array #1,ELECTRICAL,2006-07-29,2008-09-07,GOOD,True
454,27,,Bus Bay #1,CAR_PARK,2018-09-07,2022-03-22,GOOD,True
455,27,,Library Roof,ROOFING,2006-06-23,2008-03-18,FAIR,True
456,27,189.0,Workshop Lathe,MACHINERY,2014-12-05,2019-09-26,GOOD,True
457,27,,Junior Playground #4,PLAYGROUND,2022-09-17,2024-05-30,GOOD,True
458,27,,Kiss and Ride Zone,BUS_STOP,2013-03-10,2014-07-01,GOOD,True
459,27,,Bus Bay #3,CAR_PARK,2013-03-15,2017-11-09,GOOD,True
460,27,,Secondary Bus Stop,BUS_STOP,2020-10-28,2024-12-25,GOOD,True
461,27,,Flying Fox,PLAYGROUND,2021-10-11,2025-03-15,POOR,True
462,27,189.0,Central Heating System,HVAC,2005-03-11,2008-05-09,GOOD,True
463,27,,Leaf Blower #2,GROUNDS_EQUIPMENT,2022-03-14,2022-10-10,FAIR,True
464,27,192.0,Heat Pump Unit,HVAC,2013-03-03,2015-02-17,FAIR,True
465,27,,Utility Vehicle,VEHICLE,2021-04-14,2025-03-18,FAIR,True
466,27,,Line Marker,GROUNDS_EQUIPMENT,2008-09-25,2010-06-05,FAIR,True
467,27,,Staff Car Park #3,CAR_PARK,2012-11-16,2014-04-02,GOOD,True
468,27,,Gym Roof,ROOFING,2006-05-27,2008-06-06,FAIR,True
469,27,,Secondary Bus Stop #3,BUS_STOP,2012-07-04,2014-04-03,FAIR,True
470,27,,Senior Playground #2,PLAYGROUND,2013-08-25,2018-06-03,FAIR,True
471,27,191.0,EV Charger,ELECTRICAL,2020-06-11,2023-10-19,GOOD,True
472,27,191.0,Workshop Lathe #1,MACHINERY,2011-09-01,2015-06-13,FAIR,True
473,27,,Visitor Car Park #2,CAR_PARK,2019-07-14,2021-08-29,GOOD,True
474,27,189.0,EV Charger #3,ELECTRICAL,2010-07-05,2011-04-29,POOR,True
475,27,,Adventure Playground #3,PLAYGROUND,2011-05-25,2014-07-05,CRITICAL,False
476,28,199.0,Emergency Lighting,ELECTRICAL,2006-11-27,2010-05-17,FAIR,True
477,28,203.0,3D Printer,MACHINERY,2009-07-14,2014-05-24,FAIR,True
478,28,202.0,Ventilation System,HVAC,2019-08-26,2024-02-10,FAIR,True
479,28,200.0,Solar Panel Array,ELECTRICAL,2014-11-17,2019-06-04,GOOD,True
480,28,,Perimeter Fence - North,FENCING,2013-11-07,2015-01-30,POOR,True
481,28,200.0,Table Saw,MACHINERY,2020-02-12,2021-10-23,FAIR,True
482,28,,Flying Fox,PLAYGROUND,2012-11-04,2013-10-20,GOOD,True
483,28,,Ride-on Mower,VEHICLE,2012-12-29,2014-04-26,GOOD,True
484,28,,Staff Car Park,CAR_PARK,2013-01-28,2014-06-06,GOOD,True
485,28,,Cricket Nets,SPORTS_EQUIPMENT,2020-04-11,2021-08-21,POOR,True
486,28,203.0,Workshop Lathe #2,MACHINERY,2014-04-27,2015-05-12,GOOD,True
487,28,199.0,Generator #4,ELECTRICAL,2013-04-07,2014-11-23,FAIR,True
488,28,196.0,Ventilation System #3,HVAC,2008-02-10,2012-08-23,CRITICAL,True
489,28,203.0,Ventilation System #4,HVAC,2015-06-22,2017-03-17,POOR,True
490,28,,Main Bus Stop,BUS_STOP,2018-01-29,2018-12-23,POOR,True
491,28,,Perimeter Fence - South #1,FENCING,2006-12-03,2008-01-16,FAIR,True
492,28,202.0,Table Saw,MACHINERY,2012-10-04,2015-02-08,POOR,True
493,28,,Main Bus Stop #2,BUS_STOP,2017-04-17,2021-03-08,GOOD,True
494,28,,Junior Playground,PLAYGROUND,2009-04-30,2011-03-22,GOOD,True
495,28,,School Bus,VEHICLE,2005-02-18,2009-08-26,GOOD,True
496,28,,Ride-on Mower,VEHICLE,2009-08-20,2013-03-10,GOOD,True
497,28,197.0,EV Charger,ELECTRICAL,2021-06-23,2024-04-06,GOOD,True
498,28,,Swimming Pool,SPORTS_EQUIPMENT,2007-03-01,2010-09-20,FAIR,True
499,28,,Adventure Playground #4,PLAYGROUND,2010-09-19,2014-03-22,FAIR,True
500,28,203.0,Emergency Lighting,ELECTRICAL,2009-03-30,2011-03-27,FAIR,True
501,28,199.0,Emergency Lighting #1,ELECTRICAL,2013-09-06,2015-01-12,POOR,True
502,28,198.0,Generator,ELECTRICAL,2022-09-19,2025-06-16,GOOD,True
503,29,207.0,Workshop Lathe,MACHINERY,2010-02-10,2014-03-07,FAIR,True
504,29,205.0,Drill Press,MACHINERY,2006-01-15,2006-10-31,GOOD,True
505,29,,Flying Fox #2,PLAYGROUND,2006-06-16,2009-01-07,GOOD,True
506,29,,Perimeter Fence - North #3,FENCING,2006-09-16,2010-10-27,FAIR,True
507,29,206.0,Solar Panel Array #3,ELECTRICAL,2016-01-31,2020-06-12,GOOD,True
508,29,,Adventure Playground #1,PLAYGROUND,2019-03-12,2020-10-31,FAIR,True
509,29,205.0,EV Charger,ELECTRICAL,2008-05-23,2008-11-03,GOOD,True
510,29,207.0,3D Printer #2,MACHINERY,2009-11-27,2010-09-04,POOR,True
511,29,206.0,Ventilation System #3,HVAC,2005-11-29,2010-08-24,CRITICAL,True
512,29,,Junior Playground,PLAYGROUND,2014-11-22,2019-08-31,GOOD,True
513,29,204.0,Heat Pump Unit,HVAC,2014-09-11,2015-10-29,POOR,True
514,29,,Secondary Bus Stop #3,BUS_STOP,2013-12-26,2015-01-06,GOOD,True
515,29,,Lawn Mower,GROUNDS_EQUIPMENT,2019-10-10,2024-07-20,GOOD,True
516,29,,Secondary Bus Stop #3,BUS_STOP,2019-02-16,2020-12-03,POOR,True
517,29,,Flying Fox,PLAYGROUND,2016-07-12,2018-03-14,FAIR,True
518,29,,Drop-off Zone #2,CAR_PARK,2016-06-19,2017-10-08,FAIR,True
519,29,210.0,EV Charger #2,ELECTRICAL,2021-01-06,2023-10-09,FAIR,True
520,29,,Basketball Hoops #3,SPORTS_EQUIPMENT,2020-07-16,2022-11-03,FAIR,True
521,29,211.0,Table Saw #2,MACHINERY,2011-10-20,2012-05-02,FAIR,True
522,29,211.0,Drill Press,MACHINERY,2007-08-17,2008-03-13,GOOD,True
523,30,,Climbing Frame,PLAYGROUND,2008-07-24,2013-03-22,POOR,True
524,30,,Senior Playground #4,PLAYGROUND,2008-08-04,2010-11-15,FAIR,True
525,30,,Ride-on Mower,VEHICLE,2016-09-27,2018-10-17,POOR,True
526,30,,Utility Vehicle #4,VEHICLE,2005-03-06,2007-02-13,GOOD,True
527,30,213.0,Central Heating System,HVAC,2010-06-02,2010-10-19,POOR,True
528,30,,Junior Playground #2,PLAYGROUND,2016-07-23,2019-04-01,POOR,True
529,30,,Visitor Car Park #2,CAR_PARK,2006-03-13,2010-08-19,FAIR,True
530,30,214.0,Emergency Lighting,ELECTRICAL,2007-04-11,2011-09-24,GOOD,True
531,30,,School Van #2,VEHICLE,2011-12-29,2015-04-20,GOOD,True
532,30,,Main Bus Stop #4,BUS_STOP,2005-12-09,2008-04-22,GOOD,True
533,30,,Flying Fox #1,PLAYGROUND,2008-04-21,2011-06-08,FAIR,True
534,30,,Main Block Roof #4,ROOFING,2016-06-07,2019-07-28,GOOD,True
535,30,,Lawn Mower,GROUNDS_EQUIPMENT,2006-04-06,2006-08-28,GOOD,True
536,30,,Sports Field Fence,FENCING,2008-03-09,2013-01-31,GOOD,True
537,30,222.0,Air Conditioning Unit,HVAC,2013-07-21,2017-12-17,FAIR,True
538,30,,Tennis Court #3,SPORTS_EQUIPMENT,2015-09-20,2018-03-13,POOR,True
539,30,,Secondary Bus Stop,BUS_STOP,2012-07-04,2014-05-09,GOOD,True
540,30,217.0,Emergency Lighting,ELECTRICAL,2012-03-23,2015-05-06,GOOD,True
541,30,218.0,EV Charger,ELECTRICAL,2018-09-22,2023-02-14,FAIR,True
542,30,,School Bus,VEHICLE,2008-08-15,2009-07-10,GOOD,True
543,30,,Main Bus Stop,BUS_STOP,2005-12-20,2008-06-25,POOR,True
544,30,,Senior Playground #2,PLAYGROUND,2011-05-01,2012-07-20,FAIR,True
545,30,,Pressure Washer,GROUNDS_EQUIPMENT,2008-09-01,2009-09-05,GOOD,True
546,30,215.0,Table Saw,MACHINERY,2022-05-27,2025-06-22,CRITICAL,False
547,30,,Swimming Pool,SPORTS_EQUIPMENT,2015-11-13,2016-06-06,FAIR,True
548,30,213.0,Main Switchboard #2,ELECTRICAL,2010-04-11,2014-06-07,GOOD,True
549,30,,Visitor Car Park #2,CAR_PARK,2018-02-13,2019-03-10,FAIR,True
550,31,,Main Bus Stop,BUS_STOP,2022-07-18,2024-03-04,POOR,True
551,31,,Ride-on Mower #4,VEHICLE,2014-05-19,2018-04-12,GOOD,True
552,31,,School Bus #1,VEHICLE,2009-08-11,2014-06-01,FAIR,True
553,31,,Main Bus Stop #3,BUS_STOP,2009-05-25,2010-02-10,GOOD,True
554,31,,Cricket Nets,SPORTS_EQUIPMENT,2012-08-21,2017-05-14,POOR,True
555,31,,Leaf Blower #4,GROUNDS_EQUIPMENT,2013-05-08,2014-10-18,GOOD,True
556,31,,Sports Field Fence,FENCING,2011-05-21,2014-09-01,GOOD,True
557,31,228.0,Solar Panel Array #1,ELECTRICAL,2020-07-16,2023-02-19,GOOD,True
558,31,223.0,Drill Press,MACHINERY,2012-06-24,2014-11-06,GOOD,True
559,31,,Secondary Bus Stop,BUS_STOP,2017-09-04,2020-08-28,POOR,True
560,31,227.0,Generator,ELECTRICAL,2009-05-10,2010-10-31,POOR,True
561,31,,Main Block Roof,ROOFING,2009-12-04,2014-09-17,POOR,True
562,31,,Sports Field Fence,FENCING,2010-08-09,2013-08-20,GOOD,True
563,31,225.0,Central Heating System,HVAC,2011-03-30,2015-06-04,FAIR,True
564,31,,Junior Playground,PLAYGROUND,2014-02-13,2018-02-11,POOR,True
565,31,,Secondary Bus Stop,BUS_STOP,2006-02-01,2007-01-08,FAIR,True
566,31,,Senior Playground,PLAYGROUND,2019-05-06,2021-09-18,FAIR,True
567,32,,Sports Field Fence,FENCING,2022-01-31,2023-08-22,GOOD,True
568,32,232.0,Main Switchboard,ELECTRICAL,2009-09-30,2010-12-02,GOOD,True
569,32,229.0,Workshop Lathe,MACHINERY,2007-08-24,2011-09-15,GOOD,True
570,32,,Perimeter Fence - South,FENCING,2011-01-18,2014-03-14,FAIR,True
571,32,,Hall Roof #4,ROOFING,2021-09-24,2024-10-17,FAIR,True
572,32,233.0,CNC Router,MACHINERY,2017-09-07,2018-11-07,GOOD,True
573,32,233.0,Solar Panel Array #1,ELECTRICAL,2007-01-10,2011-03-01,GOOD,True
574,32,239.0,EV Charger,ELECTRICAL,2015-02-20,2017-01-29,FAIR,True
575,32,,Staff Car Park #1,CAR_PARK,2019-06-14,2023-02-03,FAIR,True
576,32,237.0,Band Saw,MACHINERY,2022-02-18,2024-02-02,CRITICAL,True
577,32,,Visitor Car Park,CAR_PARK,2007-10-06,2011-09-24,GOOD,True
578,32,,Hall Roof,ROOFING,2007-07-24,2009-07-16,GOOD,True
579,32,,Bus Bay,CAR_PARK,2021-09-06,2024-06-17,FAIR,True
580,32,231.0,Main Switchboard #2,ELECTRICAL,2018-03-01,2021-12-21,POOR,True
581,32,,Swimming Pool,SPORTS_EQUIPMENT,2010-07-06,2011-12-21,GOOD,True
582,32,229.0,Main Switchboard #3,ELECTRICAL,2021-10-28,2024-02-01,FAIR,True
583,32,237.0,Heat Pump Unit,HVAC,2011-05-16,2011-09-26,POOR,True
584,32,,Drop-off Zone #4,CAR_PARK,2011-02-06,2013-10-26,FAIR,True
585,32,,Perimeter Fence - South #2,FENCING,2022-02-10,2025-06-12,GOOD,True
586,32,238.0,Generator #3,ELECTRICAL,2014-01-29,2018-10-12,GOOD,True
587,32,234.0,Central Heating System,HVAC,2015-02-12,2019-11-04,FAIR,True
588,32,233.0,Drill Press #1,MACHINERY,2021-10-05,2023-07-15,GOOD,True
589,32,230.0,Table Saw #1,MACHINERY,2017-09-03,2018-03-14,CRITICAL,False
590,32,,Main Bus Stop,BUS_STOP,2007-10-07,2009-08-24,GOOD,True
591,32,235.0,3D Printer,MACHINERY,2019-12-29,2023-04-27,FAIR,True
592,35,245.0,EV Charger,ELECTRICAL,2006-10-01,2010-05-10,FAIR,True
593,35,,Secondary Bus Stop #1,BUS_STOP,2005-02-07,2007-02-23,GOOD,True
594,35,242.0,EV Charger #1,ELECTRICAL,2013-08-10,2017-04-09,CRITICAL,False
595,35,242.0,EV Charger #2,ELECTRICAL,2006-12-12,2008-05-22,GOOD,True
596,35,,Bus Bay,CAR_PARK,2005-05-22,2009-10-13,GOOD,True
597,35,,Junior Playground,PLAYGROUND,2008-05-01,2011-09-07,POOR,True
598,35,,Climbing Frame,PLAYGROUND,2018-07-02,2020-11-23,FAIR,True
599,35,,Swing Set,PLAYGROUND,2012-06-27,2017-03-08,FAIR,True
600,35,,Perimeter Fence - North #2,FENCING,2007-05-27,2010-04-18,POOR,True
601,35,245.0,Solar Panel Array #1,ELECTRICAL,2015-10-15,2017-01-24,POOR,True
602,35,,Flying Fox #2,PLAYGROUND,2022-10-17,2023-03-06,FAIR,True
603,35,241.0,Emergency Lighting,ELECTRICAL,2020-12-02,2024-11-20,POOR,True
604,35,,Lawn Mower,GROUNDS_EQUIPMENT,2013-07-23,2018-05-17,CRITICAL,True
605,35,,Library Roof #2,ROOFING,2018-05-09,2018-08-09,FAIR,True
606,35,247.0,Heat Pump Unit,HVAC,2008-05-04,2009-06-04,CRITICAL,False
607,35,,Secondary Bus Stop #1,BUS_STOP,2014-06-17,2016-04-02,POOR,True
608,35,,Kiss and Ride Zone #4,BUS_STOP,2019-07-01,2023-03-31,POOR,True
609,35,245.0,Boiler,HVAC,2018-02-04,2019-07-09,GOOD,True
610,35,,Sports Field Fence #4,FENCING,2012-12-22,2016-07-30,GOOD,True
611,35,,Line Marker,GROUNDS_EQUIPMENT,2018-12-31,2023-07-05,FAIR,True
612,35,240.0,Ventilation System,HVAC,2006-04-27,2008-05-20,POOR,True
613,35,,School Bus #1,VEHICLE,2020-02-24,2021-07-31,GOOD,True
614,35,,Perimeter Fence - North,FENCING,2011-10-31,2014-03-07,FAIR,True
615,35,,Main Block Roof,ROOFING,2011-11-26,2014-05-20,GOOD,True
616,35,,Leaf Blower #3,GROUNDS_EQUIPMENT,2006-08-10,2009-11-23,FAIR,True
617,35,,Leaf Blower #4,GROUNDS_EQUIPMENT,2015-11-07,2019-01-25,POOR,True
618,35,,Staff Car Park #3,CAR_PARK,2015-04-25,2018-10-17,FAIR,True
619,35,245.0,Solar Panel Array,ELECTRICAL,2022-07-30,2024-08-03,FAIR,True
620,35,,Junior Playground #1,PLAYGROUND,2016-06-24,2016-10-25,GOOD,True
621,36,256.0,Solar Panel Array #3,ELECTRICAL,2014-09-19,2016-09-29,CRITICAL,False
622,36,251.0,EV Charger,ELECTRICAL,2016-11-03,2021-02-07,POOR,True
623,36,,Library Roof #1,ROOFING,2013-09-05,2014-09-26,POOR,True
624,36,,Bus Bay #3,CAR_PARK,2008-04-29,2009-08-05,POOR,True
625,36,253.0,Workshop Lathe #1,MACHINERY,2021-01-12,2021-08-26,FAIR,True
626,36,,Pressure Washer,GROUNDS_EQUIPMENT,2005-01-11,2006-07-28,FAIR,True
627,36,253.0,Workshop Lathe #2,MACHINERY,2010-01-11,2014-11-30,FAIR,True
628,36,252.0,Emergency Lighting #4,ELECTRICAL,2022-01-15,2025-01-21,POOR,True
629,36,,Main Block Roof,ROOFING,2005-02-13,2007-11-29,GOOD,True
